Date,Close,Open,High,Low,Vol.,change
2020-01-02,"6,041.50","6,016.61","6,062.92","6,011.21",63.96M,1.06%
2020-01-03,"6,044.16","6,007.96","6,044.16","5,994.59",60.49M,0.04%
2020-01-06,"6,013.59","6,001.21","6,017.97","5,955.25",69.06M,-0.51%
2020-01-07,"6,012.35","6,033.22","6,065.74","6,000.00",69.59M,-0.02%
2020-01-08,"6,031.00","5,986.81","6,031.00","5,972.77",71.43M,0.31%
2020-01-09,"6,042.55","6,066.75","6,071.66","6,034.15",67.96M,0.19%
2020-01-10,"6,037.11","6,056.74","6,057.83","6,028.29",64.39M,-0.09%
2020-01-13,"6,036.14","6,040.91","6,058.69","6,018.33",65.19M,-0.02%
2020-01-14,"6,040.89","6,037.45","6,046.12","5,980.05",75.44M,0.08%
2020-01-15,"6,032.61","6,042.72","6,053.01","6,011.28",79.85M,-0.14%
2020-01-16,"6,039.03","6,039.62","6,058.97","6,021.03",76.03M,0.11%
2020-01-17,"6,100.72","6,066.29","6,109.81","6,066.29",79.32M,1.02%
2020-01-20,"6,078.54","6,092.97","6,094.09","6,071.17",41.27M,-0.36%
2020-01-21,"6,045.99","6,034.24","6,045.99","5,994.17",63.92M,-0.54%
2020-01-22,"6,010.98","6,053.85","6,069.26","6,005.77",69.41M,-0.58%
2020-01-23,"5,971.79","5,992.47","6,024.32","5,961.87",90.04M,-0.65%
2020-01-24,"6,024.26","6,019.60","6,064.55","6,016.77",82.33M,0.88%
2020-01-27,"5,863.02","5,924.06","5,942.83","5,851.00",104.04M,-2.68%
2020-01-28,"5,925.82","5,886.81","5,933.72","5,857.23",84.49M,1.07%
2020-01-29,"5,954.89","5,921.97","5,969.73","5,916.23",74.11M,0.49%
2020-01-30,"5,871.77","5,886.02","5,904.08","5,846.45",89.99M,-1.40%
2020-01-31,"5,806.34","5,891.71","5,894.69","5,799.04",101.86M,-1.11%
2020-02-03,"5,832.51","5,822.04","5,857.40","5,804.14",75.68M,0.45%
